Date,Heure,SoleilTerre,VentTerre,SoleilJeju,VentJeju
2021-04-29,9,1192.800561,97.800076,69.10247,65.049609
2021-04-29,10,1800.477776,199.519632,158.000418,57.417298
2021-04-29,11,1458.314585,163.031403,196.755015,48.288597
2021-04-29,12,1686.743363,104.925179,222.739151,22.371727
2021-04-29,13,1882.526284,93.881145,230.321067,20.416175
2021-04-29,14,2146.530404,93.719496,227.208046,18.961245
2021-04-29,15,2448.861375,102.154444,206.984725,12.827046
2021-04-29,16,2195.81915,63.459036,169.030757,11.409269
2021-04-29,17,1533.231284,42.560456,116.210452,10.335083
2021-04-29,18,1030.746356,66.876719,55.990237,27.792932
2021-04-29,19,859.048235,78.058515,14.396692,52.641733
2021-04-29,20,947.157016,93.276524,8.080111,145.952768
2021-04-29,21,904.103264,177.030583,7.800806,179.894858
2021-04-29,22,599.340084,248.693188,6.639349,185.36052
2021-04-29,23,194.053119,316.416754,2.491293,135.746537
2021-04-29,0,52.078799,397.986811,0.348008,105.173087
2021-04-30,1,14.609608,329.838891,0.187656,137.220257
2021-04-30,2,5.528269,377.295382,0.253264,129.811421
2021-04-30,3,2.108588,363.282484,0.249208,143.223754
2021-04-30,4,1.57532,393.940065,0.248688,135.507258
2021-04-30,5,0.689436,525.433779,0.246888,86.660584
2021-04-30,6,1.458021,638.886982,0.319115,92.293625
2021-04-30,7,111.713639,687.898578,11.21982,60.943713
2021-04-30,8,521.689531,683.923058,56.057651,62.298531
2021-04-30,9,1166.44984,634.551747,122.765072,54.776591
2021-04-30,10,1773.178403,683.869792,178.345355,70.359453
2021-04-30,11,1532.316364,655.104471,208.153379,67.322886
2021-04-30,12,1764.36468,599.916235,229.95504,58.502679
2021-04-30,13,1844.939485,516.004078,238.192877,36.121374
2021-04-30,14,2085.784227,448.413958,235.718363,28.619951
2021-04-30,15,2157.151971,358.056389,213.796558,23.946995
2021-04-30,16,1800.445097,258.398419,172.629541,14.375106
2021-04-30,17,1247.734932,180.528281,116.160238,10.303908
2021-04-30,18,992.232134,120.591444,48.354226,7.667724
2021-04-30,19,842.796656,88.592946,7.936227,21.950803
2021-04-30,20,899.039921,76.505981,7.993883,47.564518
2021-04-30,21,835.83461,98.54415,6.565177,25.621753
2021-04-30,22,546.429913,64.948839,3.673957,49.531806
2021-04-30,23,159.758209,38.822265,1.077744,64.650181
2021-04-30,0,44.74403,67.448501,0.237808,77.238729
2021-05-01,1,19.218398,50.124192,0.188576,37.73065
2021-05-01,2,8.957864,45.643795,0.249456,27.74477
2021-05-01,3,2.751684,71.171421,0.249456,16.842986
2021-05-01,4,1.764693,52.47344,0.249312,13.758137
2021-05-01,5,0.885301,85.667503,0.247112,1.939999
2021-05-01,6,0.990169,150.514212,0.30535,9.997204
2021-05-01,7,29.772262,184.823128,8.455529,5.631097
2021-05-01,8,211.930505,238.394149,30.893001,44.390027
2021-05-01,9,539.133869,315.891805,46.526296,104.473749
2021-05-01,10,1058.442123,388.504972,64.467745,147.544364
2021-05-01,11,961.870281,413.077126,87.40937,148.762397
2021-05-01,12,1102.659365,457.35723,177.670361,91.757277
2021-05-01,13,1263.394714,503.409902,220.440297,15.771744
2021-05-01,14,1336.896302,580.064566,170.571252,50.748576
2021-05-01,15,1429.523171,659.713904,135.290366,110.66294
2021-05-01,16,1375.370816,734.130577,152.456207,122.616797
2021-05-01,17,1287.465934,729.992444,116.602893,123.012953
2021-05-01,18,1011.270752,789.590554,55.462163,143.491972
2021-05-01,19,859.803785,786.224869,18.202716,135.943224
2021-05-01,20,877.281612,782.872263,8.292842,130.076241
2021-05-01,21,751.10799,772.195657,7.068876,110.223754
2021-05-01,22,454.248009,776.00464,3.423843,100.518815
2021-05-01,23,108.399259,753.914411,0.85659,96.350844
2021-05-01,0,24.133716,625.030273,0.237704,76.58903
2021-05-02,1,8.71438,542.965329,0.188384,53.750654
2021-05-02,2,4.197529,484.548244,0.249264,65.618248
2021-05-02,3,2.135173,436.092941,0.249584,66.275347
2021-05-02,4,1.734849,432.800559,0.249192,48.576702
2021-05-02,5,0.857813,418.185973,0.247032,68.791361
2021-05-02,6,1.856244,377.497329,0.410579,139.371394
2021-05-02,7,150.594521,392.526074,12.872804,126.510309
2021-05-02,8,656.603329,355.634217,54.296055,150.387892
2021-05-02,9,1381.726748,337.445165,112.819611,141.500297
2021-05-02,10,2035.719232,374.997229,152.97951,97.09554
2021-05-02,11,1832.044062,296.144083,200.762055,20.16206
2021-05-02,12,2140.309051,210.330837,204.292478,11.53818
2021-05-02,13,2290.430541,137.812293,196.417203,14.832348
2021-05-02,14,2465.877455,135.756029,210.682427,21.129024
2021-05-02,15,2657.110099,157.092337,214.267446,19.36188
2021-05-02,16,2479.201587,143.983167,181.986056,46.931632
2021-05-02,17,1866.868574,113.223262,131.531175,91.330254
2021-05-02,18,1281.910496,78.987244,66.344228,82.421668
2021-05-02,19,928.452267,103.288884,16.745834,62.35177
2021-05-02,20,976.001506,145.653646,8.273091,49.332225
2021-05-02,21,944.544289,201.079279,7.035096,55.978077
2021-05-02,22,682.667979,235.900304,3.830049,39.649649
2021-05-02,23,233.153713,280.973862,1.03386,12.879191
2021-05-02,0,62.038633,389.115758,0.238464,4.381678
2021-05-03,1,16.971127,475.839197,0.188568,19.245947
2021-05-03,2,6.154613,488.955404,0.244672,17.999467
2021-05-03,3,2.433941,494.841184,0.249336,10.4121
2021-05-03,4,1.892473,428.593948,0.249352,4.813652
2021-05-03,5,0.982621,448.476999,0.252208,0.669758
2021-05-03,6,4.757107,481.408832,0.432229,11.802139
2021-05-03,7,219.437615,463.110809,12.420425,5.767478
2021-05-03,8,931.374852,428.869944,59.453633,0.384966
2021-05-03,9,1902.303874,406.590711,122.350267,1.4382
2021-05-03,10,2732.821057,393.031392,175.619899,2.960323
2021-05-03,11,2158.171134,324.82603,202.217256,13.68245
2021-05-03,12,2346.278522,266.174041,221.247477,23.322464
2021-05-03,13,2447.169458,239.943075,224.772863,28.499839
2021-05-03,14,2914.983445,192.786502,210.060867,32.795747
2021-05-03,15,3076.532766,283.225237,197.774182,30.927066
2021-05-03,16,2596.858957,399.070303,138.93648,35.320796
2021-05-03,17,1698.222834,394.012415,79.199033,45.147901
2021-05-03,18,1146.745173,445.28388,47.639785,68.857595
2021-05-03,19,922.028995,469.764411,17.908618,81.324184
2021-05-03,20,977.732415,487.311671,8.354211,105.826452
2021-05-03,21,940.246004,472.564481,7.059778,127.912593
2021-05-03,22,635.905531,452.994651,3.86207,115.413606
2021-05-03,23,227.624975,491.116934,1.105653,116.722897
2021-05-03,0,58.443938,483.265121,0.236872,117.703234
2021-05-04,1,16.452274,482.653229,0.187544,97.571684
2021-05-04,2,7.820422,514.425411,0.248168,92.936884
2021-05-04,3,3.031898,622.701444,0.248616,94.324753
2021-05-04,4,1.795065,691.674152,0.248144,82.168219
2021-05-04,5,0.886445,680.830746,0.222968,89.045409
2021-05-04,6,3.547742,706.463667,0.265911,103.702971
2021-05-04,7,93.046624,678.187384,5.746313,109.803651
2021-05-04,8,306.443485,702.305532,11.622464,144.820663
2021-05-04,9,493.938421,665.45977,31.468721,172.769136
2021-05-04,10,701.152716,711.106263,42.26995,182.812923
2021-05-04,11,627.777459,703.708897,21.180987,146.915701
2021-05-04,12,614.846393,679.85416,18.601484,153.418074
2021-05-04,13,583.846681,589.155788,28.102917,186.998288
2021-05-04,14,484.917365,502.354312,18.798103,199.454646
2021-05-04,15,417.226258,581.329046,11.60936,213.015412
2021-05-04,16,353.117269,596.918212,6.838954,200.158454
2021-05-04,17,315.882927,601.909333,4.997371,199.62102
2021-05-04,18,608.386743,616.905238,3.925121,172.696132
2021-05-04,19,414.957564,614.980217,0.736578,160.543251
2021-05-04,20,317.439536,656.804509,1.696414,174.741392
2021-05-04,21,125.936833,624.985706,0.055904,131.134308
2021-05-04,22,34.572046,586.467377,0.000456,74.237662
2021-05-04,23,9.561851,548.532867,0.007416,40.426278
2021-05-04,0,1.828927,616.861331,0.000432,96.136149
2021-05-05,1,1.766216,716.088542,0.000448,178.732203
2021-05-05,2,1.381,703.641174,0.000464,191.055442
2021-05-05,3,0.714552,678.571997,0.000464,179.55172
2021-05-05,4,0.18744,768.47602,0.00044,181.625122
2021-05-05,5,0.145992,774.340045,0.000448,162.132171
2021-05-05,6,3.147237,656.965985,0.108543,188.08929
2021-05-05,7,218.249635,551.808303,9.006782,167.250508
2021-05-05,8,850.873404,521.270137,34.147374,140.793945
2021-05-05,9,1793.694389,496.926128,104.074821,92.62596
2021-05-05,10,2657.9722,627.894316,169.07714,99.708969
2021-05-05,11,2182.952042,696.865747,196.033692,65.098056
2021-05-05,12,2360.166398,763.50817,224.827518,23.471728
2021-05-05,13,2508.538454,714.937628,233.385233,13.86528
2021-05-05,14,3007.88034,645.719078,229.690928,17.551808
2021-05-05,15,3224.701931,596.018325,210.917866,22.224252
2021-05-05,16,2791.890798,617.21538,173.290004,67.238305
2021-05-05,17,2039.783062,673.831685,122.766715,61.372628
2021-05-05,18,1367.091342,693.963786,63.61314,38.876299
2021-05-05,19,940.751821,617.430216,18.786683,33.279641
2021-05-05,20,994.815549,624.721479,8.454221,48.052962
2021-05-05,21,960.736657,640.089746,7.03205,54.353171
2021-05-05,22,697.849249,623.578052,3.950915,57.240155
2021-05-05,23,243.834152,604.579139,1.072557,39.958138
2021-05-05,0,57.045874,595.093686,0.18948,18.095316
2021-05-06,1,14.110486,585.359819,0.18712,11.940372
2021-05-06,2,5.77697,592.768526,0.248496,18.851437
2021-05-06,3,2.433364,562.553185,0.189328,13.241795
2021-05-06,4,1.764161,518.705325,0.187752,2.080934
2021-05-06,5,0.818445,460.24241,0.211632,0.19614
2021-05-06,6,7.769501,450.656983,0.546345,7.70232
2021-05-06,7,252.09348,456.06363,13.96187,1.39326
2021-05-06,8,1006.38046,360.46927,59.894688,5.638727
2021-05-06,9,1896.18161,287.9024,122.330667,10.473947
2021-05-06,10,2555.305623,329.127828,175.187551,13.445032
2021-05-06,11,1879.220946,320.441727,205.113753,22.152599
2021-05-06,12,1832.203321,288.740918,226.299651,24.517992
2021-05-06,13,1741.086516,309.73658,214.393113,26.102138
2021-05-06,14,1705.315268,323.176343,214.35364,22.699982
2021-05-06,15,1784.322188,345.951249,186.381857,24.669835
2021-05-06,16,1592.954456,372.067182,135.385759,18.95848
2021-05-06,17,1047.81879,421.143401,119.432551,14.27392
2021-05-06,18,971.019801,439.35791,51.044284,24.499099
2021-05-06,19,891.019807,426.555688,8.970051,64.409014
2021-05-06,20,977.576113,372.9279,8.15906,65.891143
2021-05-06,21,939.642846,331.69721,7.726642,36.795337
2021-05-06,22,597.868577,352.668827,4.866405,24.336271
2021-05-06,23,212.244869,390.409227,1.203762,55.188012
2021-05-06,0,55.046074,438.743105,0.238904,75.997539
2021-05-07,1,14.78769,502.858665,0.18676,73.36112
2021-05-07,2,6.208877,604.446156,0.247624,87.972106
2021-05-07,3,2.471423,676.999575,0.24764,77.741258
2021-05-07,4,1.57742,738.218002,0.24788,86.202484
2021-05-07,5,0.690124,752.478935,0.245984,83.624898
2021-05-07,6,4.649967,764.609319,0.347811,94.431884
2021-05-07,7,201.474212,745.364624,9.745362,91.068973
2021-05-07,8,738.765283,768.85228,35.600448,70.678912
2021-05-07,9,1335.762461,734.319288,90.599119,38.042241
2021-05-07,10,1645.927896,741.176783,145.47998,29.342821
2021-05-07,11,1056.90933,763.447987,175.436641,23.048682
2021-05-07,12,1056.58864,798.127485,213.678336,49.157318
2021-05-07,13,1181.101279,734.402287,203.456209,68.043644
2021-05-07,14,1406.80879,662.062669,196.978615,79.338941
2021-05-07,15,1513.656039,676.776282,166.778765,84.343601
2021-05-07,16,1428.246126,668.494877,140.359228,65.278029
2021-05-07,17,1543.649392,655.511919,88.444952,71.859469
2021-05-07,18,1205.174764,650.740112,50.294221,106.388578
2021-05-07,19,931.583231,633.178474,18.7373,88.245569
2021-05-07,20,914.386779,636.902417,8.518019,108.245618
2021-05-07,21,607.623209,624.671541,7.815318,113.247417
2021-05-07,22,307.415061,639.91103,5.062056,72.466534
2021-05-07,23,127.888553,577.326732,1.23456,45.59546
2021-05-07,0,33.592285,512.142153,0.241624,19.01021
2021-05-08,1,10.997722,433.787841,0.187712,3.490673
2021-05-08,2,5.58684,420.003761,0.249128,0.689773
2021-05-08,3,0.981528,433.072155,0.24928,1.132724
2021-05-08,4,0.677232,423.993187,0.249192,0.0549
2021-05-08,5,0.67764,419.601184,0.24672,0
2021-05-08,6,8.890626,437.327627,0.449706,0.79776
2021-05-08,7,269.644817,501.87281,14.142424,0.343939
2021-05-08,8,952.540826,546.461892,49.025562,5.96096
2021-05-08,9,1841.772452,540.483108,103.879992,12.299416
2021-05-08,10,2565.429529,632.023157,162.486134,26.631121
2021-05-08,11,2016.852216,726.183482,191.080816,52.673744
2021-05-08,12,2170.543369,695.56146,182.645518,28.211507
2021-05-08,13,2234.598778,632.57794,166.294173,24.672041
2021-05-08,14,2465.161669,615.573695,161.388592,51.395725
2021-05-08,15,2591.577694,631.730785,123.017929,60.698617
2021-05-08,16,2140.368082,668.836769,122.240664,56.12898
2021-05-08,17,1338.907093,720.215834,82.570442,62.928269
2021-05-08,18,1025.496298,752.616979,59.736051,87.192145
2021-05-08,19,890.416932,751.061012,20.686628,66.42037
2021-05-08,20,974.250062,727.659653,8.648834,41.729658
2021-05-08,21,948.968675,703.564669,7.680594,28.446809
2021-05-08,22,645.397935,686.111776,4.533758,26.098434
2021-05-08,23,235.012945,663.408865,1.164328,33.456963
2021-05-08,0,55.444505,676.981305,0.238672,56.887028
2021-05-09,1,14.320755,641.396755,0.187536,43.763389
2021-05-09,2,6.097365,614.080503,0.247808,29.729159
2021-05-09,3,2.30483,532.787462,0.24816,17.483627
2021-05-09,4,1.99816,497.765206,0.248232,16.244606
2021-05-09,5,1.277932,504.906328,0.224136,32.538263
2021-05-09,6,9.228783,483.300714,0.517789,55.546596
2021-05-09,7,255.24173,467.531628,13.994667,53.535725
2021-05-09,8,1010.875718,444.914529,50.767636,38.812595
2021-05-09,9,1963.379823,460.832434,103.46524,27.610375
2021-05-09,10,2731.776242,581.315037,155.133721,21.258288
2021-05-09,11,2132.655371,642.250063,185.972299,18.925624
2021-05-09,12,2306.573892,627.96882,209.738978,18.169979
2021-05-09,13,2404.295209,594.544074,217.295689,17.499731
2021-05-09,14,2833.456896,584.193504,213.460033,8.109687
2021-05-09,15,3131.158296,587.490912,195.999194,1.723596
2021-05-09,16,2698.025556,585.870389,161.279063,1.084936
2021-05-09,17,1936.65607,616.11517,110.440669,0.2236
2021-05-09,18,1324.30229,618.162957,54.068283,0.02232
2021-05-09,19,938.90621,536.408613,18.901493,2.32176
2021-05-09,20,987.051641,447.810604,8.564058,7.223709
2021-05-09,21,959.103482,414.091275,7.753046,8.555842
2021-05-09,22,696.035754,312.378625,5.02953,11.381857
2021-05-09,23,245.972786,273.80728,1.228422,21.122537
2021-05-09,0,57.339762,233.201831,0.241424,20.027838
2021-05-10,1,15.132072,188.666073,0.18712,13.199253
2021-05-10,2,6.110317,196.689903,0.247944,9.21741
2021-05-10,3,2.156764,192.842138,0.248288,13.707275
2021-05-10,4,1.604716,153.121534,0.24828,24.536693
2021-05-10,5,0.6911,108.645009,0.246528,21.68215
2021-05-10,6,1.485394,154.696593,0.576817,29.30027
2021-05-10,7,66.21062,275.997677,12.960066,35.090253
2021-05-10,8,255.922299,245.862734,42.141456,19.813091
2021-05-10,9,533.353168,201.100795,53.094793,25.303494
2021-05-10,10,849.086681,340.639125,86.629353,23.460319
2021-05-10,11,587.572477,381.850767,115.380516,4.991634
2021-05-10,12,783.682182,232.94644,147.546615,5.03517
2021-05-10,13,811.792358,145.039834,196.911721,12.823734
2021-05-10,14,694.677637,159.367376,183.707935,16.851928
2021-05-10,15,602.360296,124.047177,149.610769,20.909176
2021-05-10,16,568.033134,95.049066,103.323204,37.334255
2021-05-10,17,730.65872,108.328946,61.164607,39.713995
2021-05-10,18,856.407602,126.386688,24.938949,35.129501
2021-05-10,19,751.891275,126.281723,10.716844,36.210312
2021-05-10,20,651.921066,137.723047,8.142345,59.345828
2021-05-10,21,371.353527,120.723746,7.520958,67.901249
2021-05-10,22,143.465036,123.43879,4.45281,74.464195
2021-05-10,23,35.082443,159.491859,0.942499,71.851052
2021-05-10,0,5.796335,145.686919,0.0486,67.286882
2021-05-11,1,2.81266,144.765026,0.000424,51.968374
2021-05-11,2,1.872,113.948706,0.061064,17.065923
2021-05-11,3,0.98252,148.666867,0.06116,10.991138
2021-05-11,4,0.6624,165.941275,0.061056,21.215694
2021-05-11,5,0.66108,177.542247,0.036088,38.081893
2021-05-11,6,5.91232,227.190335,0.152235,54.311247
2021-05-11,7,148.090479,269.69434,5.396485,45.773505
2021-05-11,8,523.114805,256.09833,20.507039,39.494233
2021-05-11,9,1041.716389,216.552374,30.637983,45.206993
2021-05-11,10,1517.36476,334.01633,38.719612,50.849613
2021-05-11,11,1250.994155,361.800232,38.803693,56.21287
2021-05-11,12,1382.57615,281.411837,44.393255,61.472605
2021-05-11,13,1458.504913,281.178084,43.334141,75.187802
2021-05-11,14,1496.790286,243.39762,31.927958,81.541908
2021-05-11,15,1413.056921,248.694244,13.841758,86.824901
2021-05-11,16,1158.544541,248.607307,8.774467,75.478936
2021-05-11,17,977.653272,299.577516,11.5447,82.919816
2021-05-11,18,990.500206,313.789514,6.035079,75.439069
2021-05-11,19,925.160022,356.37429,4.497642,99.710196
2021-05-11,20,838.766931,404.25433,3.514426,118.350182
2021-05-11,21,521.128853,436.175285,0.861897,101.649967
2021-05-11,22,247.508409,461.298564,0.197328,99.25643
2021-05-11,23,102.778665,466.740041,0.047064,92.25998
2021-05-11,0,34.618911,446.555411,0.000536,80.098578
2021-05-12,1,10.86261,422.273288,0.000576,58.050782
2021-05-12,2,4.718015,404.280907,0.061232,77.460246
2021-05-12,3,1.542305,395.479304,0.028064,111.939024
2021-05-12,4,0.66932,393.675656,0.000472,128.140824
2021-05-12,5,0.28684,403.658178,0.000488,125.514487
2021-05-12,6,7.686956,418.855012,0.118188,132.361354
2021-05-12,7,229.50086,385.402457,5.708697,112.240156
2021-05-12,8,851.907545,348.962184,30.760858,117.109396
2021-05-12,9,1682.034396,303.510175,58.19579,130.437968
2021-05-12,10,2451.044075,320.91244,91.665497,129.715782
2021-05-12,11,1931.968883,249.587677,104.176997,122.292253
2021-05-12,12,2045.444935,164.614957,121.944414,128.762864
2021-05-12,13,2071.1178,162.54155,137.95388,121.021487
2021-05-12,14,2290.933129,176.564403,137.569333,119.727712
2021-05-12,15,2604.602245,158.555903,113.323187,127.086297
2021-05-12,16,2298.410915,158.08918,93.103728,123.845549
2021-05-12,17,1742.6964,170.106038,65.149626,107.569717
2021-05-12,18,1327.915044,133.452407,32.676265,93.087855
2021-05-12,19,1005.902358,144.469112,10.682857,89.999503
2021-05-12,20,986.115196,105.345699,6.617915,107.442908
2021-05-12,21,912.968478,78.551527,6.342193,60.482514
2021-05-12,22,620.126593,49.157631,4.491993,77.254021
2021-05-12,23,233.368507,30.246385,3.025864,48.062826
2021-05-12,0,58.655976,22.566619,0.424144,29.619945
2021-05-13,1,15.324938,14.3642,0.0004,40.224684
2021-05-13,2,6.963021,10.94149,0.1122,30.378016
2021-05-13,3,2.339273,5.914362,0.061216,42.874838
2021-05-13,4,1.505276,6.162186,0.06148,54.310974
2021-05-13,5,0.622276,3.847556,0.05984,42.651767
2021-05-13,6,11.799154,4.437261,0.395042,42.420096
2021-05-13,7,264.740939,0.666368,12.977269,40.386671
2021-05-13,8,955.3092,0.344591,45.191763,50.59757
2021-05-13,9,1830.810213,0.157383,89.110168,31.187159
2021-05-13,10,2558.809164,54.03799,150.324305,36.18177
2021-05-13,11,2031.956112,34.555905,193.180298,56.044159
2021-05-13,12,2151.831038,24.330587,217.942638,36.990504
2021-05-13,13,2226.09848,25.636931,218.061712,23.41595
2021-05-13,14,2465.058083,34.481545,193.851513,11.828917
2021-05-13,15,2769.306786,35.85291,185.389779,8.757565
2021-05-13,16,2391.0226,30.811999,165.793407,13.246111
2021-05-13,17,1729.740139,25.621521,120.955651,31.77215
2021-05-13,18,1288.714733,34.088787,60.878343,28.395084
2021-05-13,19,997.125909,42.645269,15.142393,14.79632
2021-05-13,20,977.506391,39.294193,6.164985,15.113103
2021-05-13,21,915.376326,35.640819,7.051499,10.289531
2021-05-13,22,628.201567,33.46047,5.83878,4.485407
2021-05-13,23,237.621649,27.050079,3.119709,0.043974
2021-05-13,0,57.31659,17.627111,0.422796,0.101021
2021-05-14,1,13.978162,16.044097,0.000344,0.002411
2021-05-14,2,6.25995,22.89465,0.113024,0
2021-05-14,3,2.607645,29.168227,0.061176,0.34128
2021-05-14,4,1.887632,37.856642,0.061328,1.02967
2021-05-14,5,0.857652,41.418676,0.054096,2.680374
2021-05-14,6,13.002892,37.783247,0.14273,4.751689
2021-05-14,7,279.377035,32.19918,6.566579,7.138601
2021-05-14,8,876.565779,21.555026,22.459069,9.800342
2021-05-14,9,1594.799627,6.041321,42.087591,7.84836
2021-05-14,10,2217.822117,59.977468,87.685553,6.666402
2021-05-14,11,1777.724163,51.226396,76.49289,9.498828
2021-05-14,12,1901.902562,33.165055,80.545508,8.371028
2021-05-14,13,1905.333175,37.24179,101.578807,11.739171
2021-05-14,14,1853.661429,42.702181,98.654395,9.368546
2021-05-14,15,1777.393778,54.126114,60.701901,9.023744
2021-05-14,16,1535.488187,38.125174,47.858808,5.985809
2021-05-14,17,1144.535562,39.935868,40.110727,8.668593
2021-05-14,18,1064.268446,40.37423,17.978773,8.930218
2021-05-14,19,949.01527,43.610362,8.72154,16.739913
2021-05-14,20,961.456314,69.335346,6.079019,38.70378
2021-05-14,21,869.211922,103.255347,6.531427,43.540365
2021-05-14,22,506.105861,113.229813,5.173639,40.487211
2021-05-14,23,199.357836,131.717252,1.889252,65.283802
2021-05-14,0,53.346759,169.519104,0.028488,87.219574
2021-05-15,1,14.19257,160.495357,0.00052,77.749015
2021-05-15,2,5.847134,148.361046,0.061824,84.413033
2021-05-15,3,1.592059,137.152485,0.06126,79.372128
2021-05-15,4,0.787648,134.633056,0.061064,81.339469
2021-05-15,5,0.030448,120.029313,0.035176,54.616695
2021-05-15,6,1.368051,141.07049,0.06866,60.537425
2021-05-15,7,46.427666,152.730821,3.139446,58.452123
2021-05-15,8,179.008997,162.397613,23.647015,68.610924
2021-05-15,9,400.265029,139.154136,57.534261,54.709954
2021-05-15,10,744.320362,201.045685,118.269688,43.638087
2021-05-15,11,726.653375,182.822518,125.208476,54.973192
2021-05-15,12,775.44485,167.006501,98.766305,78.090419
2021-05-15,13,718.600268,177.341036,138.772761,69.496388
2021-05-15,14,684.716433,163.688441,178.500269,64.259752
2021-05-15,15,565.514002,149.071409,135.878062,89.498494
2021-05-15,16,482.971695,148.885457,75.120823,67.627768
2021-05-15,17,585.568457,143.894148,47.266671,92.546927
2021-05-15,18,745.290008,150.610884,26.267722,97.885162
2021-05-15,19,693.856027,160.867916,8.289449,88.607829
2021-05-15,20,546.810277,179.622799,5.697346,92.22117
2021-05-15,21,317.812436,168.252145,6.642083,114.444587
2021-05-15,22,94.627997,197.927437,5.178851,116.544517
2021-05-15,23,22.552076,258.92667,1.888399,120.147717
2021-05-15,0,4.710606,258.790554,0.145112,102.868967
2021-05-16,1,3.148072,212.183991,0.000528,96.127361
2021-05-16,2,1.06222,176.276065,0.061112,100.697361
2021-05-16,3,0.8742,190.021506,0.027608,120.451379
2021-05-16,4,0.63568,278.294659,0.000392,84.371756
2021-05-16,5,0.09128,246.859974,0.018176,105.011062
2021-05-16,6,0.253325,202.556971,0.062326,116.851689
2021-05-16,7,22.710104,251.493624,1.083376,138.554214
2021-05-16,8,138.15069,291.746378,7.538478,154.855371
2021-05-16,9,218.437575,289.187463,15.320832,168.692904
2021-05-16,10,243.004512,377.495525,8.412525,111.607669
2021-05-16,11,250.293014,350.559658,22.405463,77.433565
2021-05-16,12,333.569991,241.274885,39.749739,65.683613
2021-05-16,13,360.837676,228.118361,59.082037,66.161863
2021-05-16,14,340.288432,182.255374,16.120583,114.038726
2021-05-16,15,240.622468,233.543358,40.710284,68.085753
2021-05-16,16,174.789546,247.595839,54.738532,51.942823
2021-05-16,17,152.788255,289.58802,31.431179,96.778056
2021-05-16,18,376.082402,329.726601,11.43686,93.710587
2021-05-16,19,157.821634,312.028044,5.051487,102.231757
2021-05-16,20,98.728379,283.78146,4.259638,103.121829
2021-05-16,21,19.437058,242.992416,1.990608,80.790159
2021-05-16,22,1.665032,238.270624,0.017332,56.877598
2021-05-16,23,1.59214,217.499919,0.0406,43.159118
2021-05-16,0,0.029881,189.818318,0.000312,21.864939
2021-05-17,1,1.32232,175.3396,0.00036,20.296972
2021-05-17,2,1.47896,150.229204,0.000352,24.679174
2021-05-17,3,0.8604,131.850229,0.000432,38.417963
2021-05-17,4,0.026,85.463994,0.000488,34.314536
2021-05-17,5,0,72.541494,0.01824,76.79479
2021-05-17,6,1.352615,109.366623,0.338765,87.700556
2021-05-17,7,45.337127,99.55345,6.643425,62.466767
2021-05-17,8,182.395694,89.072429,21.104122,73.492011
2021-05-17,9,371.255467,87.459896,34.047708,83.376383
2021-05-17,10,604.187898,130.129428,59.89626,81.792671
2021-05-17,11,486.140752,138.244845,34.835625,61.539525
2021-05-17,12,498.143511,113.486411,78.21845,47.312567
2021-05-17,13,444.547575,66.162423,93.683094,50.039448
2021-05-17,14,475.605983,37.563013,94.489383,55.664839
2021-05-17,15,500.29222,23.64375,81.59718,62.861529
2021-05-17,16,486.169464,23.291882,89.323076,40.250882
2021-05-17,17,589.571149,30.543529,79.628034,49.222559
2021-05-17,18,810.085247,27.465938,47.420785,45.033095
2021-05-17,19,606.483979,15.034898,14.953426,34.127496
2021-05-17,20,317.995493,54.655352,5.781057,49.1346
2021-05-17,21,106.175026,69.924026,5.617622,45.796965
2021-05-17,22,22.455639,70.946063,2.649279,72.493021
2021-05-17,23,5.52131,84.392585,0.121928,61.452957
2021-05-17,0,1.98756,49.219013,0.024224,40.524089
2021-05-18,1,1.44796,32.93703,0.000384,20.818638
2021-05-18,2,0.32328,12.334855,0.061504,13.624834
2021-05-18,3,0.33984,14.805534,0.061488,11.889368
2021-05-18,4,0.00012,19.980272,0.061464,6.520372
2021-05-18,5,0,13.418809,0.035568,7.803659
2021-05-18,6,5.867011,14.92075,0.090854,14.620479
2021-05-18,7,141.558069,17.874344,4.662996,16.478097
2021-05-18,8,400.136216,11.860185,21.67477,23.817902
2021-05-18,9,752.915621,6.692786,55.970595,22.689869
2021-05-18,10,1339.701416,34.837399,104.676989,26.779486
2021-05-18,11,1273.54152,23.475189,171.36003,15.99984
2021-05-18,12,1585.954499,13.61264,217.841078,21.088686
2021-05-18,13,1791.432534,16.862127,219.012868,24.763388
2021-05-18,14,1950.913369,12.863931,220.945908,27.72028
2021-05-18,15,2325.336844,32.993542,183.053517,18.039194
2021-05-18,16,2330.444531,45.504624,152.888669,6.476158
2021-05-18,17,1852.416558,40.467336,114.860577,17.408451
2021-05-18,18,1378.52292,30.161377,63.941033,42.651761
2021-05-18,19,1029.788061,28.150835,17.870531,44.970959
2021-05-18,20,985.854713,46.021429,6.065527,35.03935
2021-05-18,21,902.247484,73.053855,7.020472,30.362556
2021-05-18,22,615.461489,95.410812,5.843409,21.569896
2021-05-18,23,210.910376,121.020642,3.110775,5.748424
2021-05-18,0,49.159726,160.408588,0.416104,5.92764
2021-05-19,1,15.051837,233.636235,0.000584,5.35215
2021-05-19,2,5.578861,260.195425,0.112232,9.193797
2021-05-19,3,2.301787,271.301847,0.061536,25.09069
2021-05-19,4,1.463904,288.017573,0.06148,33.625796
2021-05-19,5,0.550864,269.954824,0.035904,9.137869
